Date,edinetCode,code,Open,High,Low,Close,Volume
2024-05-10,E02144,7203,3291.160623859489,3324.9739179402372,3180.3281599281477,3216.959228515625,50941700
2024-05-13,E02144,7203,3209.4451349431815,3225.4125236742425,3147.4540963402405,3161.54296875,30544300
2024-05-14,E02144,7203,3146.514685465615,3225.4123671310213,3145.5754273505504,3183.145751953125,31178100
2024-05-15,E02144,7203,3201.9309573464548,3247.0153474762965,3198.173924835635,3200.99169921875,23592600
2024-05-16,E02144,7203,3198.1737443655375,3200.0522605149445,3117.397549941033,3148.39306640625,29023000
2024-05-17,E02144,7203,3162.482203029504,3229.169531932116,3149.332588879693,3227.291015625,22329600
2024-05-20,E02144,7203,3229.1694794896375,3266.7398050218035,3209.445058585251,3237.622802734375,23715900
2024-05-21,E02144,7203,3256.4077225153205,3267.6788193339485,3213.201851377246,3228.22998046875,16456200
2024-05-22,E02144,7203,3216.0195888983176,3220.715879185844,3179.3885246556088,3182.206298828125,19191500
2024-05-23,E02144,7203,3181.267037112819,3208.505520749155,3147.4537470815044,3196.295166015625,16120400
2024-05-24,E02144,7203,3118.3369886070586,3200.0524458386294,3108.0051491869754,3186.90283203125,20602300
2024-05-27,E02144,7203,3211.323670671988,3240.440673828125,3196.295540010756,3240.440673828125,14620900
2024-05-28,E02144,7203,3231.047946726363,3242.3190442149435,3208.5057517492023,3238.56201171875,14393400
2024-05-29,E02144,7203,3226.3518228446487,3242.319211778669,3184.085205078125,3184.085205078125,19973000
2024-05-30,E02144,7203,3146.51465430274,3154.028719148836,3106.1265557549737,3127.7294921875,23500000
2024-05-31,E02144,7203,3165.2999893183987,3194.4169921875,3144.636309862908,3194.4169921875,34664500
2024-06-03,E02144,7203,3195.3565199942477,3219.7772341388245,3119.2766028515275,3138.061767578125,34205700
2024-06-04,E02144,7203,3099.5518561201866,3136.182923510698,3084.523725908695,3097.67333984375,31397200
2024-06-05,E02144,7203,3052.5887289574753,3061.0420515915116,3008.443599646398,3022.532470703125,29958300
2024-06-06,E02144,7203,3060.102779398917,3101.4301343079264,3051.6494568038925,3074.191650390625,23424700
2024-06-07,E02144,7203,3067.6170559871566,3072.3133466423724,2999.990470552045,3023.471923828125,24229500
2024-06-10,E02144,7203,3039.4393919406134,3089.220074194276,3027.22903591613,3073.252685546875,17848400
2024-06-11,E02144,7203,3063.859767545713,3105.1871218596343,3049.770896756876,3056.345703125,19196400
2024-06-12,E02144,7203,3005.626022514802,3022.532668891448,2997.1726993264792,3014.079345703125,17408700
2024-06-13,E02144,7203,3030.046810998941,3030.986069154861,2937.0602535628295,2937.99951171875,26927900
2024-06-14,E02144,7203,2872.251540687179,2941.75664664233,2869.43376612143,2926.728515625,40221400
2024-06-17,E02144,7203,2870.3728088459325,2876.9476156724772,2827.166935414351,2851.587646484375,28829800
2024-06-18,E02144,7203,2881.643606843361,2898.550251212064,2856.2836402903063,2866.615478515625,19056000
2024-06-19,E02144,7203,2889.1579013869887,2923.910450916026,2882.583094719333,2918.27490234375,17496200
2024-06-20,E02144,7203,2903.2469261555357,2906.064700590497,2865.6766003560465,2896.672119140625,15757100
2024-06-21,E02144,7203,2913.5787691055525,2945.5135460718934,2887.279541015625,2887.279541015625,32553700
2024-06-24,E02144,7203,2933.3031166294645,2984.023055245536,2924.849793526786,2958.6630859375,30864600
2024-06-25,E02144,7203,3004.6866426190127,3106.126516768076,2975.5696417058552,3095.794677734375,44118500
2024-06-26,E02144,7203,3113.640587216332,3115.5191034077143,3053.528069092095,3077.009521484375,31440900
2024-06-27,E02144,7203,3099.551867649594,3100.491125791306,3050.71044428057,3064.79931640625,58733800
2024-06-28,E02144,7203,3098.6125026714476,3112.7013743113603,3072.3132756102773,3090.1591796875,26051600
2024-07-01,E02144,7203,3123.0335119435613,3123.9727701426423,3062.920987202392,3084.52392578125,23624800
2024-07-02,E02144,7203,3085.462972810953,3135.2436539552396,3068.5563263845916,3130.54736328125,30146300
2024-07-03,E02144,7203,3141.81836524906,3144.636139567669,3092.976943726504,3123.033203125,23954600
2024-07-04,E02144,7203,3147.453605217626,3192.537989893975,3134.303993020357,3185.02392578125,23049300
2024-07-05,E02144,7203,3178.4494829720925,3192.538354793777,3109.8836401065596,3117.397705078125,24261800
2024-07-08,E02144,7203,3117.397666357496,3117.397666357496,3077.9488257467656,3085.462890625,20618800
2024-07-09,E02144,7203,3073.2527839497325,3095.7949804090213,3035.682456517584,3071.374267578125,25590500
2024-07-10,E02144,7203,3062.9208877549568,3098.6126981611783,3058.2245969120327,3091.0986328125,23264100
2024-07-11,E02144,7203,3121.1549955453997,3123.9727701426423,3083.584667582169,3084.52392578125,22399000
2024-07-12,E02144,7203,3051.6494080969383,3092.0375042952046,3043.196085636836,3075.130859375,23807400
2024-07-16,E02144,7203,3093.916267607401,3105.1873651214532,3069.495556326954,3070.434814453125,16490100
2024-07-17,E02144,7203,3065.7382836508914,3085.462702755263,3049.770896756876,3056.345703125,16439900
2024-07-18,E02144,7203,2959.6022978755027,2991.5370735428355,2950.209716796875,2950.209716796875,25086900
2024-07-19,E02144,7203,2955.8451697248793,2967.1162666542405,2921.09262085935,2942.695556640625,18962200
2024-07-22,E02144,7203,2916.396243789821,2927.667340384178,2897.6110827992266,2902.307373046875,16865200
2024-07-23,E02144,7203,2939.877739652018,2964.2984493104696,2896.671868717835,2920.1533203125,21568200
2024-07-24,E02144,7203,2935.181894610005,2981.20554671749,2904.1863738029233,2911.700439453125,26675100
2024-07-25,E02144,7203,2855.3444872723508,2877.886680592922,2823.409713401542,2836.559326171875,30179600
2024-07-26,E02144,7203,2823.4097916756186,2825.288307837745,2731.362499731437,2732.3017578125,40132100
2024-07-29,E02144,7203,2778.325485615205,2806.5032288770226,2753.9047747882964,2786.77880859375,28260500
2024-07-30,E02144,7203,2786.778703246235,2840.316413419823,2765.1757675621557,2814.48681640625,23232000
2024-07-31,E02144,7203,2751.086666279221,2782.0821801021007,2696.140073593207,2769.871826171875,46261100
2024-08-01,E02144,7203,2724.78775378323,2735.1195929047794,2534.1183590855408,2535.0576171875,80069400
2024-08-02,E02144,7203,2419.5288548718568,2490.9124701553433,2383.8370472301135,2427.982177734375,69193000
2024-08-05,E02144,7203,2301.182069402442,2311.513907265065,2050.400186736951,2096.423828125,83087200
2024-08-06,E02144,7203,2378.201370445294,2396.5169023266853,2258.9155987049494,2365.0517578125,68201400
2024-08-07,E02144,7203,2254.2193123875227,2435.4961154253524,2226.980829029507,2348.61474609375,59251500
2024-08-08,E02144,7203,2310.5751498909885,2353.7810266775678,2287.56332421118,2302.121826171875,42502700
2024-08-09,E02144,7203,2340.16158543276,2350.96305371792,2265.4905655483913,2298.834228515625,46964700
2024-08-13,E02144,7203,2342.50975481292,2380.549708730291,2333.1171735987546,2375.3837890625,27855600
2024-08-14,E02144,7203,2409.1969593293074,2476.3539116069082,2404.9702979971507,2457.09912109375,39296900
2024-08-15,E02144,7203,2481.5198687749885,2528.952402224321,2470.718400761774,2496.078369140625,32786600
2024-08-16,E02144,7203,2578.263330193768,2581.550733347021,2538.344863332845,2577.793701171875,39285800
2024-08-19,E02144,7203,2564.1746798871804,2575.44577738119,2490.4429171138677,2498.896240234375,28364200
2024-08-20,E02144,7203,2541.1626508547374,2543.041166952209,2501.2441837834654,2523.786376953125,21607500
2024-08-21,E02144,7203,2491.8519387984566,2533.179298507138,2483.3986152216808,2528.95263671875,18491300
2024-08-22,E02144,7203,2499.365770385055,2510.6368674330147,2477.293205332801,2503.122802734375,24796000
2024-08-23,E02144,7203,2512.515038042972,2530.360939247763,2490.912105005593,2519.08984375,18906700
2024-08-26,E02144,7203,2475.8843370277914,2488.094692255925,2419.52885135948,2439.722900390625,28414600
2024-08-27,E02144,7203,2451.9330498353434,2490.912257484517,2442.070840671095,2483.398193359375,19290300
2024-08-28,E02144,7203,2535.057843594262,2588.5955601873975,2533.1793272225727,2579.672607421875,44921600
2024-08-29,E02144,7203,2570.27983886629,2586.247226865825,2555.251708984375,2555.251708984375,24292200
2024-08-30,E02144,7203,2542.5717606223952,2617.2427820370535,2539.7539862293893,2591.8828125,52860500
2024-09-02,E02144,7203,2620.060353651873,2650.116611517749,2587.655950640226,2612.07666015625,24733100
2024-09-03,E02144,7203,2615.364261775822,2636.497569691051,2601.7450188971184,2603.62353515625,18096800
2024-09-04,E02144,7203,2514.8638197015093,2559.008954911956,2508.7586414277243,2511.576416015625,37121600
2024-09-05,E02144,7203,2436.4354434698726,2491.38204078791,2428.921378879372,2457.09912109375,29116800
2024-09-06,E02144,7203,2410.6061462934113,2443.9498120613507,2396.986902529042,2425.63427734375,27452800
2024-09-09,E02144,7203,2346.2667474609375,2354.720070410156,2300.243100292969,2348.145263671875,32686400
2024-09-10,E02144,7203,2364.112307422422,2382.897466798047,2339.691600234109,2347.67529296875,22733800
2024-09-11,E02144,7203,2301.182529692016,2327.951387690474,2246.235926432023,2274.88330078125,31044800
2024-09-12,E02144,7203,2334.0562434714484,2363.1732428869877,2321.845888877835,2360.35546875,29466900
2024-09-13,E02144,7203,2331.2386311020236,2345.797131820026,2297.4253391118255,2305.878662109375,33002900
2024-09-17,E02144,7203,2288.502352415673,2309.1660305413225,2223.6935437488637,2259.85498046875,33434800
2024-09-18,E02144,7203,2301.651751033545,2335.4650393572374,2292.7287999481264,2334.05615234375,28165900
2024-09-19,E02144,7203,2427.9822672822197,2473.0666575451005,2404.970443085541,2451.933349609375,40450100
2024-09-20,E02144,7203,2505.00137697537,2505.9406350844724,2453.3421809747533,2474.005859375,40654400
2024-09-24,E02144,7203,2499.8353135280586,2504.061974775805,2451.4635236927425,2458.038330078125,29192300
2024-09-25,E02144,7203,2450.9941775208504,2503.1230055922842,2449.5852902756765,2482.928955078125,27114900
2024-09-26,E02144,7203,2509.2280115840763,2560.88720703125,2489.5035915042463,2560.88720703125,37741900
2024-09-27,E02144,7203,2618.0819294766775,2647.632462815027,2552.3081617235766,2622.84814453125,38750100
2024-09-30,E02144,7203,2478.9082063898104,2501.3094149459193,2407.414987593719,2423.6201171875,62903500
2024-10-01,E02144,7203,2448.881334772095,2481.7682191822305,2439.348904508288,2474.618896484375,31990900
2024-10-02,E02144,7203,2430.7694292040646,2473.6653603076657,2426.956457550411,2449.357666015625,25911700
2024-10-03,E02144,7203,2506.0760005120246,2525.617483209056,2468.8995212347445,2479.86181640625,31757300
2024-10-04,E02144,7203,2478.4318279316512,2483.6746644907375,2453.1708881469635,2465.08642578125,22315200
2024-10-07,E02144,7203,2534.673224302619,2538.009574917534,2507.9824193832983,2521.804443359375,31459300
2024-10-08,E02144,7203,2483.6745903514256,2496.06674912117,2436.9656842193126,2447.927978515625,26579100
2024-10-09,E02144,7203,2469.8528569643554,2473.1892077939096,2426.4802961801493,2443.638671875,21033300
2024-10-10,E02144,7203,2474.6189582526154,2494.6370623062767,2458.4138263996515,2460.3203125,25652700
2024-10-11,E02144,7203,2465.0863274388903,2474.1421356796754,2440.3020101483216,2442.20849609375,20472100
2024-10-15,E02144,7203,2470.805880014677,2477.4785810795315,2435.535888671875,2435.535888671875,22768900
2024-10-16,E02144,7203,2409.321769271787,2448.881355196527,2395.023123756821,2407.415283203125,22755500
2024-10-17,E02144,7203,2429.816473351579,2461.750114723599,2426.0035012474577,2431.246337890625,23200400
2024-10-18,E02144,7203,2454.124178673635,2454.124178673635,2418.3775650786606,2433.15283203125,17752400
2024-10-21,E02144,7203,2430.769557378763,2451.2642810978386,2415.0410484780764,2422.6669921875,17422500
2024-10-22,E02144,7203,2447.45113901914,2456.030325095546,2409.321423124002,2426.003173828125,22643900
2024-10-23,E02144,7203,2453.1709657496926,2531.336895103287,2451.7411011883464,2497.973388671875,35439900
2024-10-24,E02144,7203,2467.945917856178,2497.0198268923364,2436.9655229815835,2480.814697265625,26146100
2024-10-25,E02144,7203,2473.1888044621396,2496.5432564603366,2455.553810096154,2478.431640625,18218000
2024-10-28,E02144,7203,2492.7305938416316,2593.2977363465234,2485.5812709147435,2580.428955078125,34954200
2024-10-29,E02144,7203,2582.335349735628,2592.8210229903684,2559.9341386914098,2573.279541015625,22183300
2024-10-30,E02144,7203,2559.457323516446,2612.3623072986297,2554.6911087612943,2584.71826171875,41528400
2024-10-31,E02144,7203,2573.7559704100654,2590.4377220701303,2529.906794617894,2557.07421875,27717100
2024-11-01,E02144,7203,2506.0758115680555,2532.2899936974286,2480.338250931944,2493.20703125,23741600
2024-11-05,E02144,7203,2513.2252908224586,2527.0473149896975,2494.160429902129,2515.6083984375,21319300
2024-11-06,E02144,7203,2493.683570468197,2591.867594840607,2434.582507253737,2558.980712890625,68795700
2024-11-07,E02144,7203,2654.3051453299663,2681.472570951049,2606.166373615417,2632.857177734375,55124700
2024-11-08,E02144,7203,2619.5117990757044,2619.5117990757044,2534.673170939701,2538.009521484375,33139900
2024-11-11,E02144,7203,2535.62625497574,2558.504085847701,2529.43017578125,2529.43017578125,18773100
2024-11-12,E02144,7203,2551.354840876383,2628.0909009139505,2541.822411058052,2589.961181640625,29839200
2024-11-13,E02144,7203,2589.96132590554,2596.1574056325867,2524.187556495351,2537.532958984375,20181300
2024-11-14,E02144,7203,2590.9145853968375,2616.6521475034288,2541.345947265625,2541.345947265625,24174400
2024-11-15,E02144,7203,2577.0924702932143,2616.6520550970495,2572.802876760268,2577.569091796875,26581600
2024-11-18,E02144,7203,2549.448309380912,2569.466411641895,2538.962636768016,2550.878173828125,17020700
2024-11-19,E02144,7203,2573.756165880791,2609.026157783602,2568.5133292465894,2602.830078125,19141700
2024-11-20,E02144,7203,2606.166297537984,2615.222105813994,2565.653471040045,2572.326171875,15762100
2024-11-21,E02144,7203,2579.9520162574195,2585.1948524256873,2549.4482421875,2549.4482421875,16002400
2024-11-22,E02144,7203,2569.943170623006,2577.092493241579,2539.916015625,2539.916015625,17121200
2024-11-25,E02144,7203,2582.335452118175,2601.8769348676847,2565.65369855152,2568.513427734375,30731900
2024-11-26,E02144,7203,2568.0363270267103,2570.8960556759607,2493.683382146204,2542.775390625,25146500
2024-11-27,E02144,7203,2478.4318897984735,2485.5812125575076,2433.1528456579244,2450.787841796875,29465300
2024-11-28,E02144,7203,2469.852604241585,2489.394085672289,2443.6384218345443,2485.1044921875,19673700
2024-11-29,E02144,7203,2489.870913096463,2495.5903715492113,2427.4334916539597,2432.19970703125,24496900
2024-12-02,E02144,7203,2445.068302337167,2497.9732889959246,2437.4423583142834,2488.91748046875,20253600
2024-12-03,E02144,7203,2488.9175244729804,2540.3926475375306,2482.244823334983,2528.00048828125,28572300
2024-12-04,E02144,7203,2511.31877249323,2533.2433622701683,2489.394182716291,2507.982421875,19005600
2024-12-05,E02144,7203,2525.1406776868826,2525.6172991813496,2490.823930085249,2508.935546875,20694400
2024-12-06,E02144,7203,2523.2340564749547,2528.0002711641782,2494.6367683396134,2506.07568359375,12808400
2024-12-09,E02144,7203,2506.0759333176325,2521.804443359375,2502.2629611863013,2521.804443359375,17182100
2024-12-10,E02144,7203,2559.9340575670744,2573.756080964849,2542.7756836939757,2554.214599609375,29297100
2024-12-11,E02144,7203,2567.559891222041,2573.2793489340634,2542.2989529939423,2557.07421875,17726800
2024-12-12,E02144,7203,2588.0547627583574,2596.6339498172247,2576.6158466798674,2591.39111328125,23514500
2024-12-13,E02144,7203,2543.7287577744873,2571.372802734375,2543.7287577744873,2571.372802734375,22366300
2024-12-16,E02144,7203,2571.8495848883845,2588.054715704953,2558.5041830394457,2566.130126953125,13700000
2024-12-17,E02144,7203,2562.3172591206735,2582.811984221527,2545.1588846176332,2547.5419921875,17335100
2024-12-18,E02144,7203,2565.1769626882565,2610.4560060653253,2564.223719669792,2599.01708984375,21766700
2024-12-19,E02144,7203,2551.354749054986,2598.5402749575533,2539.4392122109034,2596.6337890625,17912000
2024-12-20,E02144,7203,2619.9882538981456,2676.2295880731467,2607.5960955206033,2641.912841796875,51442500
2024-12-23,E02144,7203,2673.8465663518627,2706.256827762188,2653.828463716073,2704.350341796875,25299700
2024-12-24,E02144,7203,2716.742492352844,2724.3684361910273,2696.7243897776125,2702.44384765625,19906300
2024-12-25,E02144,7203,2697.6774975227695,2825.888671875,2661.9308875732627,2825.888671875,55113700
2024-12-26,E02144,7203,2859.7290893787795,3016.0609462648194,2854.962874229815,2995.089599609375,63975100
2024-12-27,E02144,7203,3054.190854253254,3069.442743662759,3006.528699848553,3038.93896484375,49315300
2024-12-30,E02144,7203,3033.2190902137636,3039.891790915051,2989.3699141767324,2998.90234375,24224200
2024-01-04,E04425,6758,2622.6729371375645,2624.640433714562,2576.436767578125,2576.436767578125,19739500
2024-01-05,E04425,6758,2567.5831551866813,2591.193115234375,2556.7619234981553,2591.193115234375,10830500
2024-01-09,E04425,6758,2622.672884321999,2642.3478496957578,2602.0141706795525,2624.640380859375,15597500
2024-01-10,E04425,6758,2637.4290713313685,2734.8201485644177,2629.559085292334,2724.982666015625,22891000
2024-01-11,E04425,6758,2806.6339121543215,2837.130109587474,2786.9589460684165,2821.39013671875,28131500
2024-01-12,E04425,6758,2852.8699965828687,2868.6099689778084,2807.6175759474163,2867.626220703125,27149000
2024-01-15,E04425,6758,2845.9838617459745,2845.9838617459745,2815.4876641261594,2837.130126953125,4776500
2024-01-16,E04425,6758,2849.9187233278913,2862.707450771199,2822.373771911536,2829.260009765625,14363000
2024-01-17,E04425,6758,2848.934722402879,2929.602072968154,2836.14599609375,2836.14599609375,23440500
2024-01-18,E04425,6758,2818.4388085697474,2836.1462775241125,2801.715087890625,2801.715087890625,15630500
2024-01-19,E04425,6758,2860.740063266459,2874.512539499516,2841.0650972192343,2857.788818359375,16830000
2024-01-22,E04425,6758,2882.3825700089737,2926.651244292388,2881.3988216915645,2911.89501953125,15589000
2024-01-23,E04425,6758,2910.911294631465,2934.5212544392225,2886.3175864983837,2891.236328125,18784000
2024-01-24,E04425,6758,2862.7075925970717,2865.6588375378933,2845.983871265749,2859.75634765625,13437500
2024-01-25,E04425,6758,2845.983770728568,2865.658736305675,2817.4550706417626,2824.34130859375,15915500
2024-01-26,E04425,6758,2804.666170686111,2807.61741534134,2755.478759765625,2755.478759765625,19076000
2024-01-29,E04425,6758,2802.698846458932,2835.162539661159,2799.747601622366,2824.34130859375,13695500
2024-01-30,E04425,6758,2840.0810805684296,2857.7885483378204,2836.1460877307873,2848.934814453125,16211500
2024-01-31,E04425,6758,2850.902646786747,2892.220076450323,2840.0814152081916,2891.236328125,19762500
2024-02-01,E04425,6758,2852.8700011401147,2864.6749804551773,2824.3413011287134,2831.2275390625,16904500
2024-02-02,E04425,6758,2841.0651777040152,2864.6751376295338,2823.357707759877,2847.951416015625,14228000
2024-02-05,E04425,6758,2862.707640969074,2876.4801175922926,2842.0489260342456,2847.951416015625,11595500
2024-02-06,E04425,6758,2833.194959005612,2837.1299520042307,2787.942539521495,2804.666259765625,17012500
2024-02-07,E04425,6758,2829.2599916684876,2829.2599916684876,2788.926313066816,2813.52001953125,14526500
2024-02-08,E04425,6758,2821.3899654368456,2822.3737136814193,2796.796259322508,2818.438720703125,16147500
2024-02-09,E04425,6758,2829.2598997436994,2829.2598997436994,2795.812460038802,2800.731201171875,14367000
